212.800000	75.600000	5.200000	3.200000
210.339631	75.676271	7.600000	6.600000
205.644802	74.944431	8.800000	8.300000
203.454850	74.271812	9.400000	9.150000
200.943122	73.212773	9.700000	9.575000
199.056287	72.053954	9.850000	9.787500
198.441389	72.381058	9.925000	9.893750
200.795752	72.123944	9.962500	9.946875
201.000441	71.720113	9.981250	9.973437
202.374143	73.072509	9.990625	9.986719
200.991518	72.381773	9.995313	9.993359
200.966354	72.699065	9.997656	9.996680
201.774036	73.205101	9.998828	9.998340
200.591970	72.668129	9.999414	9.999170
198.849915	73.576299	9.999707	9.999585
198.289514	73.313475	9.999854	9.999792
199.494297	73.746851	9.999927	9.999896
199.091986	74.021024	9.999963	9.999948
197.129223	73.036114	9.999982	9.999974
196.650170	73.839986	9.999991	9.999987
196.167908	75.190639	9.999995	9.999994
193.456142	74.355161	9.999998	9.999997
192.528524	75.075110	9.999999	9.999998
193.719895	75.710258	9.999999	9.999999
191.916334	76.851984	10.000000	10.000000
190.488419	77.750179	10.000000	10.000000
190.311400	79.318551	10.000000	10.000000
190.027292	81.185437	10.000000	10.000000
192.411274	83.532914	10.000000	10.000000
192.642687	87.201711	10.000000	10.000000
192.454667	88.673572	10.000000	10.000000
192.333342	90.789740	10.000000	10.000000
190.636813	91.402213	10.000000	10.000000
188.749281	90.688533	10.000000	10.000000
187.550298	90.927487	10.000000	10.000000
186.036067	90.714994	10.000000	10.000000
183.499958	90.437668	10.000000	10.000000
181.815816	90.056983	10.000000	10.000000
180.130328	89.430262	10.000000	10.000000
177.157809	89.956351	10.000000	10.000000
175.830716	90.767005	10.000000	10.000000
175.255722	90.876080	10.000000	10.000000
172.484316	91.304485	10.000000	10.000000
170.695832	90.527488	10.000000	10.000000
168.870082	90.510567	10.000000	10.000000
167.862745	91.019838	10.000000	10.000000
167.419257	91.150185	10.000000	10.000000
166.907447	92.422973	10.000000	10.000000
166.422686	93.187533	10.000000	10.000000
164.047256	93.090467	10.000000	10.000000
163.153073	93.979037	10.000000	10.000000
164.247888	95.991138	10.000000	10.000000
164.419601	97.250836	10.000000	10.000000
164.699066	97.865279	10.000000	10.000000
164.796713	99.845754	10.000000	10.000000
165.373911	101.672186	10.000000	10.000000
164.630896	102.406625	10.000000	10.000000
164.072319	103.064480	10.000000	10.000000
160.982491	102.824065	10.000000	10.000000
159.989179	103.721871	10.000000	10.000000
158.858105	104.017902	10.000000	10.000000
157.638402	103.488459	10.000000	10.000000
156.264019	104.528626	10.000000	10.000000
154.409637	105.892024	10.000000	10.000000
153.971865	107.584545	10.000000	10.000000
155.288445	107.957349	10.000000	10.000000
154.091050	109.606336	10.000000	10.000000
152.486195	109.646751	10.000000	10.000000
151.512589	110.021299	10.000000	10.000000
150.305772	109.529839	10.000000	10.000000
149.180396	109.815416	10.000000	10.000000
148.083521	110.034500	10.000000	10.000000
147.195127	109.030331	10.000000	10.000000
147.251940	109.639130	10.000000	10.000000
146.201935	110.006828	10.000000	10.000000
144.194976	109.316382	10.000000	10.000000
142.713437	109.714714	10.000000	10.000000
143.795429	109.989449	10.000000	10.000000
142.376707	110.299833	10.000000	10.000000
139.720581	109.259090	10.000000	10.000000
138.104240	109.367878	10.000000	10.000000
138.070626	109.546657	10.000000	10.000000
136.803056	109.657270	10.000000	10.000000
137.282876	109.878269	10.000000	10.000000
137.543151	110.349486	10.000000	10.000000
138.180990	109.734173	10.000000	10.000000
138.363003	110.356023	10.000000	10.000000
137.757717	109.635487	10.000000	10.000000
136.285156	110.093830	10.000000	10.000000
135.473547	109.319711	10.000000	10.000000
135.216405	109.450971	10.000000	10.000000
133.157402	109.758047	10.000000	10.000000
131.029904	110.123272	10.000000	10.000000
129.570900	109.474960	10.000000	10.000000
129.959484	110.671127	10.000000	10.000000
131.461108	110.818466	10.000000	10.000000
133.451547	111.190537	10.000000	10.000000
133.800719	110.795981	10.000000	10.000000
131.995491	111.126466	10.000000	10.000000
130.951594	110.249061	10.000000	10.000000
131.741177	111.434444	10.000000	10.000000
130.127704	111.298579	10.106128	10.000000
132.395062	111.895392	10.209699	10.000000
132.141608	111.342192	10.234688	10.000000
133.708242	111.839681	10.292588	10.000000
134.405058	112.343102	10.350780	10.000000
133.313328	112.894555	10.318483	10.000000
133.570191	112.908815	10.281852	10.000000
133.707008	113.498705	10.240055	10.000000
133.288918	114.174693	10.198071	10.000000
132.503880	114.015640	10.127186	10.000000
130.878848	114.336518	10.070945	10.000000
130.734765	114.088629	10.104963	10.000000
128.483217	114.569602	10.325306	10.000000
123.890898	113.422278	10.358184	10.000000
122.304243	114.369972	10.278576	10.000000
121.777851	114.583075	10.247963	10.000000
119.902238	113.834158	10.138831	10.000000
118.360288	114.085062	10.176070	10.000000
117.962851	114.687483	10.286619	10.000000
116.169694	114.230872	10.174838	10.000000
114.215822	114.684377	10.186575	10.000000
112.556594	114.146251	10.254703	10.000000
110.636830	114.574160	10.315549	10.000000
108.347347	113.775814	10.373187	10.000000
106.278170	113.946190	10.328491	10.000000
107.977866	114.280577	10.225929	10.000000
