143.000000	101.000000	59.000000	143.000000
141.531305	99.215355	58.611929	144.968620
138.877881	100.243580	58.826953	144.930553
137.442843	99.554071	56.934736	146.562948
136.819488	101.205678	55.423951	147.185603
135.296127	101.412554	54.364670	148.121809
134.156385	101.226495	53.328753	149.580329
132.701438	101.166714	52.721414	150.764224
133.344854	101.766516	51.749445	151.213175
133.391680	102.570506	51.455457	151.451802
133.045717	102.585310	51.237990	150.914889
134.611773	102.159858	50.318158	150.691430
135.226041	102.355243	50.188433	151.486264
136.377175	101.586313	50.302894	151.607321
136.012940	102.074818	50.281860	151.954417
136.821263	100.373324	49.856136	151.905607
136.941040	100.542016	49.933762	152.560309
138.232451	100.140904	49.413835	152.777156
137.875976	100.015971	49.014298	152.078893
139.875129	99.813665	48.667351	150.500117
141.469015	100.693446	49.264841	147.722310
144.662211	100.456701	49.391851	144.745631
144.633680	101.753398	49.363162	142.886388
146.387507	101.156514	49.583410	141.611521
147.338733	102.991152	49.492428	139.880842
149.444656	103.143586	49.200348	138.806807
151.199568	101.689538	48.873110	139.334968
151.643905	98.390721	49.185136	141.595989
157.482564	97.873621	47.402796	142.370855
158.461381	96.616750	48.663085	143.681285
161.303524	97.975955	50.096149	143.875867
161.864521	96.250695	50.969158	144.616904
163.515444	96.242406	53.948072	145.023113
165.027112	95.245676	55.971896	145.163488
165.732869	95.228910	57.435482	145.174670
167.558516	93.132269	59.906084	146.148981
166.875262	91.679866	63.028195	148.143452
167.645979	91.199163	65.458498	149.256190
171.216532	88.582553	65.345067	150.583036
177.011146	85.738351	62.592492	151.761038
186.493410	85.378384	57.963927	150.685046
193.289214	83.900229	52.522920	149.157663
199.870527	85.489154	47.505541	146.180341
205.285758	84.304849	44.617166	145.272269
208.995786	84.772771	43.971560	143.391750
210.290248	85.660464	47.368688	141.209882
212.523969	83.402444	53.530978	140.511954
212.386672	82.954419	61.864106	141.032688
212.959693	81.777106	65.053231	141.073419
212.544613	82.675723	69.503529	140.706693
214.677721	82.879053	74.207258	138.850607
219.641522	80.976781	71.760532	137.867458
226.591710	80.004076	67.872798	136.332288
233.174864	77.546273	63.854570	134.194403
240.168021	77.597539	59.601113	132.506023
246.216505	76.289683	54.725375	133.210226
253.864327	76.168439	49.837791	133.626986
259.571413	75.631651	45.936094	134.091310
261.056077	75.157966	44.376204	134.356652
261.274260	75.468128	46.261445	133.695156
261.360370	74.412432	48.025784	134.662459
264.553793	73.815812	53.638819	134.971969
266.580485	72.872406	58.516622	135.755065
268.479017	72.358750	60.258013	136.520019
269.247868	70.956711	61.525127	137.669327
271.173987	70.189095	62.348184	138.784477
274.208823	70.992634	62.696587	137.641216
277.531620	70.415735	61.767025	137.107748
281.550855	70.142354	59.632204	135.114482
286.177165	65.904810	56.755086	133.895315
290.331054	63.934629	53.061677	132.487429
293.989794	61.243811	49.886214	130.667077
296.300267	60.487869	47.744609	127.984574
296.359501	61.043537	46.329372	126.461682
296.869703	60.863893	44.996599	125.136870
297.039340	61.316697	44.946545	124.111022
295.335756	61.032769	45.742979	123.781288
293.709307	62.275128	48.001355	123.248356
293.939601	62.765226	49.857838	122.657030
293.998449	63.851054	50.588114	121.475438
293.522368	66.484434	51.674333	119.669558
295.357692	68.847155	52.758473	117.951963
295.761802	70.805955	53.935158	116.696120
295.636358	69.738389	57.735102	117.126327
294.322539	69.449086	61.684693	117.702282
298.028793	65.682799	65.918671	122.330950
296.307575	61.125411	71.646786	126.724320
302.872251	60.720779	73.852205	129.008667
307.784736	59.419113	76.937844	131.086853
320.221206	59.624145	73.707749	133.051849
330.160284	57.701355	64.837290	136.151047
338.741458	65.847603	57.340833	139.431175
344.892343	69.916492	53.763709	135.971111
347.546937	106.729136	53.563094	116.759909
346.664711	114.903840	57.614540	101.404311
346.082558	118.317059	62.291817	95.998676
346.146034	118.042303	66.410820	93.604227
349.791573	115.154735	68.804497	118.487050
365.381845	66.013197	65.264090	136.708041
369.811891	62.507041	65.541121	143.781198
371.461045	63.309207	68.836074	150.250882
374.803993	60.365099	71.227974	163.830458
376.607559	56.698602	72.405640	165.339149
376.823982	57.856900	74.989754	174.181736
379.510323	55.978880	74.903236	172.625765
380.129345	58.820380	76.630924	170.537133
381.500124	62.051517	77.558455	167.439908
382.348031	59.585161	79.015632	163.745924
382.478524	68.859193	80.010444	158.302581
390.830227	56.421296	77.741749	154.062683
391.917414	57.901283	78.177481	149.398704
401.813165	55.878407	74.917991	148.396130
411.880988	56.343142	69.100381	147.151701
415.061744	51.384553	68.812569	149.527511
420.181335	57.480950	70.320801	148.008110
425.325672	58.833416	72.724865	147.484546
426.932764	62.976454	76.224493	144.482332
427.862824	62.815536	78.677581	143.311753
428.704865	66.085853	80.047729	141.391015
429.683666	65.078769	80.027363	141.022366
435.159361	64.660211	77.114321	141.331244
438.659114	63.931615	74.084416	141.860942
444.551485	61.679499	69.486372	143.221014
451.337420	60.006841	63.948529	144.933726
458.835531	60.647471	57.766368	145.683675
460.184973	61.666120	54.308572	146.422366
465.612117	61.698264	49.762379	147.593912
466.266308	64.530895	47.475560	148.216359
468.878233	66.139700	44.573260	148.520014
470.111194	66.228778	42.643415	149.402433
472.331483	66.946901	41.119719	150.106429
473.129491	67.739732	39.878764	150.225799
472.390198	67.786339	39.744283	150.165764
471.040889	69.159786	40.272975	149.799824
469.005719	68.675032	41.165674	149.907427
469.446595	71.527396	41.193532	148.488580
468.879997	72.481166	41.651976	147.227253
467.674225	73.550291	42.293584	146.214327
466.666274	72.827674	42.922278	145.703988
466.001885	73.264522	43.517423	145.640385
465.812795	73.790014	44.130524	145.425654
463.422151	74.554088	45.410115	145.062795
458.936037	75.398755	47.979145	144.376910
455.813986	75.510985	50.812454	143.232576
452.910604	76.347686	53.894577	142.591736
450.124870	76.252960	56.790266	142.399597
448.070876	77.309028	58.865684	141.771721
445.385174	77.944736	60.409143	141.180904
444.846200	76.755312	61.528607	141.842939
443.853803	75.565118	61.693169	142.583961
442.632139	74.802495	61.979744	143.205120
443.033346	75.371287	60.041458	142.961355
441.326694	74.398763	58.221987	142.691325
441.798373	74.520075	56.040057	143.704015
440.768698	75.111776	54.392944	145.107829
441.126087	75.612116	52.674364	146.647695
