283.200000	94.200000	31.400000	11.200000
288.534113	91.006210	32.299155	11.041079
293.883007	89.534677	32.415495	11.007729
302.754004	85.562025	32.414561	10.674798
309.476496	85.279949	32.305004	10.562076
314.649986	83.882497	32.225290	10.664194
322.576015	80.269715	32.096670	10.598036
329.284315	77.872889	31.991154	10.739025
334.117573	77.647050	31.989285	10.606439
337.454716	78.194532	31.884874	10.496560
341.515260	78.218351	31.614049	10.476727
343.610562	77.772567	31.242189	10.317046
344.345019	70.122307	31.226603	10.293314
344.013571	68.465527	31.238113	10.396608
338.773573	64.360925	30.905418	10.379991
333.286918	59.068628	30.716951	10.254067
329.797277	55.161625	30.538444	10.400080
329.233429	53.369015	30.401236	10.288954
329.600697	56.790422	30.341840	10.323514
329.504059	68.723270	29.996267	10.501270
330.838430	69.643791	30.082226	10.311194
333.498088	69.988588	29.888793	10.155597
333.210879	71.468055	29.818965	10.316679
332.206126	75.048898	29.516989	10.337974
332.712254	78.135278	29.516061	10.365574
334.179593	78.511025	29.581601	10.182787
334.913225	80.574948	29.356342	10.372415
335.292413	80.169543	29.101922	10.367538
338.007808	78.198798	28.844134	10.398750
338.563630	75.620359	28.827756	10.433160
340.816009	74.655172	28.614375	10.329560
342.096599	72.850278	28.472384	10.257707
343.725143	71.296982	28.451624	10.160158
343.949558	69.431401	28.394941	10.242372
339.985496	68.548727	28.360449	10.361072
338.172137	66.878326	28.139289	10.413794
336.970989	64.628605	28.098485	10.507677
333.075148	61.691947	27.999190	10.543163
330.874439	59.769856	27.809102	10.483438
335.691320	60.229797	27.751869	10.331953
345.817838	62.726994	27.525085	10.282617
351.454106	62.142437	27.356141	10.184504
353.067660	59.528955	27.282549	10.427842
354.944286	57.377522	27.299528	10.541986
356.713120	55.352389	27.248193	10.571353
358.308381	54.485315	27.122326	10.346173
360.112366	53.615868	27.027337	10.173086
361.313106	53.047312	26.928983	10.097687
359.409177	51.617609	26.823953	10.080507
356.267809	53.429432	26.555820	10.132670
354.236342	54.777387	26.401751	10.321103
353.874113	54.300357	26.457969	10.290966
351.175998	50.087426	26.462390	10.400305
350.948879	48.670980	26.409716	10.348508
349.606728	47.243433	26.235067	10.304871
348.969970	45.025131	26.121359	10.405891
347.579915	44.269279	25.952095	10.294017
346.881446	44.245622	26.038206	10.209917
347.100471	43.897123	25.826605	10.168229
346.533714	43.046966	25.736479	10.163684
345.540384	42.526172	25.579659	10.081842
334.277130	46.648859	26.010630	10.111518
322.928703	48.992194	25.892416	10.149657
308.951937	46.640141	25.859939	10.270509
289.757856	40.267237	25.561670	10.286593
275.842725	31.804928	25.145898	10.163314
274.658247	31.006563	25.010940	10.081657
275.759736	31.160283	24.698701	10.040829
277.625488	31.503221	24.613875	10.020414
280.148421	32.014253	24.677814	10.045477
281.298100	31.725876	24.475088	10.022739
282.669646	33.162564	24.419204	10.011369
286.271003	33.011873	24.242197	10.005685
288.867069	34.177790	24.135283	10.188954
291.097566	36.676441	24.197956	10.094477
290.869430	41.223454	23.977629	10.354509
289.936424	46.441440	23.852797	10.214716
288.858223	49.997173	23.865179	10.107358
287.516986	53.817483	23.542650	10.053679
287.575541	54.045646	23.446155	10.026840
287.920352	55.179456	23.235236	10.013420
289.030749	57.188983	22.948577	10.006710
290.309121	59.817471	22.343747	10.003355
293.696710	62.394289	21.899182	10.001677
